text	label_x	label_y	_merge
Why did a transaction I made charge me $1?	extra_charge_on_statement		left_only
How do I edit my details?	edit_personal_details		left_only
Where do you mail physical cards?	order_physical_card		left_only
Transfer declined.	declined_transfer		left_only
Where is the refund on my statement?	Refund_not_showing_up		left_only
What ATMs take this card?	atm_support		left_only
is there a limit to top up	top_up_limits		left_only
What should I do if I exceed my PIN tries?	pin_blocked		left_only
How do I find my PIN number?	get_physical_card		left_only
How long will it take to transfer something from China?	transfer_timing		left_only
The expiration date on my card is coming up	card_about_to_expire		left_only
I want to talk about an order that I placed a long time ago and have yet to receive. I demand a refund due to lack of delivery of the product!  I refuse to pay for something I never got.	request_refund		left_only
Please check my payment from last Saturday as I feel I have been overcharged on the exchange rate.  Thank you.	card_payment_wrong_exchange_rate		left_only
There was a transaction from two weeks ago from a business that I don't know. I'm fairly certain it wasn't me who made it, but is it an option to trace it to confirm?	direct_debit_payment_not_recognised		left_only
Can I get a refund?	request_refund		left_only
Does it cost me anything to top up my account via bank transfer?	top_up_by_bank_transfer_charge		left_only
Why does my transfer say it is pending?	pending_transfer		left_only
Do I need to verify my identity to use my account?	why_verify_identity		left_only
Will you send me a new card in China?	card_about_to_expire		left_only
I think my card was stolen.	lost_or_stolen_card		left_only
What are the countries you support.	country_support		left_only
Will it automatically top-up or do I need to do that manually if there isn't much cash left?	automatic_top_up		left_only
I made a purchase earlier today but it is still listed as pending- when will it go through?	pending_card_payment		left_only
Why was a payment cancelled on my account?	reverted_card_payment?		left_only
I don't have a password.	passcode_forgotten		left_only
Where is the auto top-up option?	automatic_top_up		left_only
Can you tell me why my transfer is failing and help resolve?	failed_transfer		left_only
How can I setup automatic top-up?	automatic_top_up		left_only
My card is almost expired.  How fast will I get a new one and what is the cost?	card_about_to_expire		left_only
I have got out the wrong amount from an ATM. Please tell me the process to get the cash back as in app its showing the amount i have been actually received.	wrong_amount_of_cash_received		left_only
Is there a limit to top-ups?	top_up_limits		left_only
My disposable virtual card doesn't seem to work	virtual_card_not_working		left_only
How long does it take to transfer from china? Is there a way to transfer it quickly, I need it urgently?	transfer_timing		left_only
How to receive virtual card?	getting_virtual_card		left_only
Why was I charged a fee? I thought shopping was free?	card_payment_fee_charged		left_only
I have my card, when whill my PIN be available?	get_physical_card		left_only
Can I get a copy of the card by email?	getting_virtual_card		left_only
I can't use top up on Google Pay.	apple_pay_or_google_pay		left_only
my virtual card has not came yet!	getting_virtual_card		left_only
Is there an extra fee for using an ATM?	cash_withdrawal_charge		left_only
Who accepts my card?	card_acceptance		left_only
How can I get a refund for a purchase?	request_refund		left_only
Do I need to choose GBP to get my salary deposited properly?	receiving_money		left_only
Can I get cash with this card anywhere?	atm_support		left_only
Will you accept my salary if it's in another currency?	receiving_money		left_only
i put money on my card and i dont see it on the balance	pending_top_up		left_only
Do I need any kind of documentation for the identity check?	verify_my_identity		left_only
Can i set up an auto top-up?	automatic_top_up		left_only
Why am I unable to withdrawal cash?	declined_cash_withdrawal		left_only
What do I do if the machine rejects my card?	card_not_working		left_only
Why was a fee charged to me for transferring money?	transfer_fee_charged		left_only
Do you offer additional currency options?	fiat_currency_support		left_only
What's my pin number?	get_physical_card		left_only
How long does it take to make an urgent transfer from China?	transfer_timing		left_only
What is the proper way to activate a card?	activate_my_card		left_only
After trying to update my account balance yesterday by cheque it doesn't seem to working. Shouldn't the process be quicker? I need my account looked at because there appears to be a problem.	balance_not_updated_after_cheque_or_cash_deposit		left_only
I was charged more than once in a single transaction	transaction_charged_twice		left_only
I need to make several disposable cards per day.	disposable_card_limits		left_only
Transfer was declined.	declined_transfer		left_only
My card is about to expire.	card_about_to_expire		left_only
There is a strange 1£ charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for a pound.	extra_charge_on_statement		left_only
Can you please check if I was charged twice?	transaction_charged_twice		left_only
I did not receive my full withdrawal amount	wrong_amount_of_cash_received		left_only
will you be able to activate my card	activate_my_card		left_only
What do I do if my Google pay top up isn't working?	apple_pay_or_google_pay		left_only
Why do I have a strange payment on my statement?	card_payment_not_recognised		left_only
Would you please tell me the status of my refund request for a large purchase I made not long ago? I contacted the merchant nearly a week ago, but haven't received it.	Refund_not_showing_up		left_only
Hello. Please, would you tell me if you have or have not received funds for a refund that I recently requested for a big purchase? I've contacted the merchant, but I can't tell that they have taken any action on it.	Refund_not_showing_up		left_only
I deposited a cheque and its been days and I still haven't received the cash!!	balance_not_updated_after_cheque_or_cash_deposit		left_only
